USD/NTD,EUR/USD,USD/JPY,GBP/USD,AUD/USD,USD/HKD
28.765,1.1,123.585,1.3095,0.74985,7.82765
28.58,1.1124,121.725,1.3131,0.75175,7.82725
28.622,1.1136,121.895,1.3131,0.7474,7.82935
28.705,1.1068,122.715,1.3123,0.75035,7.8343
28.77,1.0895,123.915,1.3074,0.7578,7.83935
28.828,1.0886,123.62,1.3082,0.7476,7.83805
28.906,1.0875,124.085,1.30505,0.74645,7.8379
29.05,1.0916,125.205,1.3036,0.7439,7.83805
29.145,1.08685,125.595,1.3005,0.74325,7.83665
29.086,1.0833,126.085,1.30055,0.74365,7.83925
29.004,1.0908,125.375,1.31385,0.74495,7.84075
29.118,1.0813,126.46,1.30715,0.74065,7.84355
29.186,1.07865,126.665,1.3011,0.73635,7.84345
29.23,1.0804,128.195,1.30195,0.7399,7.84345
29.249,1.0815,128.655,1.3008,0.7415,7.8435
29.209,1.0922,128.115,1.3069,0.7451,7.84415
29.26,1.0802,128.105,1.29085,0.7309,7.84475
29.37,1.0738,128.245,1.2751,0.71925,7.84625
29.31,1.068,127.985,1.2717,0.7194,7.84615
29.396,1.06155,127.955,1.25725,0.716,7.84705
29.525,1.0541,130.61,1.2549,0.7145,7.84645
29.48,1.0561,129.875,1.256,0.7159,7.84785
